Year,Sale Price,Carpet Area
2020,106031,2634
2020,105000,2277
2020,111334,1722
2020,111496,2984
2020,109549,2277
2020,105000,2388
2020,105000,2855
2020,109549,2324
2020,112486,1969
2020,107328,1129
2020,105000,663
2020,105000,2600
2020,105000,2765
2020,105000,1323
2020,105694,2932
2020,105000,555
2020,105555,617
2020,105000,1297
2020,112028,1279
2020,112185,1938
2020,105000,2393
2020,105000,1207
2020,105000,1603
2020,112907,521
2020,111549,2000
2020,105680,1342
2020,109355,2260
2020,105000,1534
2020,108747,1897
2020,106048,2764
2020,105000,1188
2020,109943,2991
2020,105000,1728
2020,110849,904
2020,110987,2221
2020,110521,1720
2020,107067,614
2020,105091,2176
2020,110151,564
2020,105000,1799
2020,110985,1324
2020,105000,2786
2020,106230,2849
2020,109294,1915
2020,105000,1468
2020,106447,868
2020,105499,732
2020,106273,2742
2020,105000,1406
2020,105818,1420
2020,106701,676
2020,105000,1616
2020,112071,2991
2020,107489,1211
2020,109727,2265
2020,108269,1167
2020,105000,1720
2020,111602,1334
2020,105000,1375
2020,111819,2914
2020,105000,1501
2020,108429,749
2020,105253,2439
2020,105000,2118
2020,105311,1763
2020,111619,2927
2020,105000,1371
2020,105000,1334
2020,105000,1418
2020,105000,2224
2020,112410,2913
2020,105365,1813
2020,105000,2397
2020,108167,1530
2020,105190,902
2020,105000,2956
2020,107727,2501
2020,105000,2426
2020,105000,2647
2020,107322,2808
2020,106500,1492
2020,105000,1828
2020,110886,1877
2020,108634,785
2020,111332,2875
2020,106666,2610
2020,105000,1186
2020,112479,1805
2020,105000,1964
2020,112665,1237
2020,105000,2458
2020,109908,2394
2020,105000,1985
2020,105000,2600
2020,105000,985
2020,109602,2013
2020,106085,1887
2020,105000,2392
2020,105000,2605
2020,109080,1638
2020,111530,2886
2020,105000,2321
2020,108007,2294
2020,105000,2392
2020,105000,604
2020,105000,1989
2020,108738,1982
2020,105000,1955
2020,111789,1269
2020,107670,2459
2020,111017,2527
2020,105000,878
2020,105000,1212
2020,110358,1872
2020,105000,724
2020,105000,2237
2020,105000,1237
2020,106665,735
2020,112921,682
2020,105000,1917
2020,109154,1827
2020,111197,1251
2020,111998,2241
2020,105000,709
2020,105000,1564
2020,106923,1315
2020,109062,2720
2020,105000,733
2020,111177,1292
2020,109057,2407
2020,105204,2113
2020,112501,2666
2020,107288,834
2020,105000,1859
2020,111089,2139
2020,105000,1597
2020,105000,1714
2020,105000,823
2020,105000,2290
2020,105200,783
2020,108521,712
2020,105000,2158
2020,105000,1428
2020,112679,691
2020,105000,1545
2020,110546,1626
2020,111530,538
2020,105000,1816
2020,111134,661
2020,106795,2409
2020,106984,1627
2020,105000,2708
2020,105000,2158
2020,110875,2463
2020,111572,1557
2020,105000,2789
2020,105000,1466
2020,112756,1389
2020,110451,2660
2020,109327,2865
2020,105127,2570
2020,106947,2166
2020,106620,1941
2020,109065,1567
2020,105000,627
2020,110492,1857
2020,105645,657
2020,108943,2043
2020,107124,1475
2020,109045,681
2020,105000,1841
2020,105000,709
2020,109521,1915
2020,108669,2643
2020,110918,1393
2020,111283,2381
2020,106998,1609
2020,112422,2962
2020,112697,2526
2020,105413,893
2020,105000,1343
2020,107868,2024
2020,112373,1103
2020,105000,1081
2020,105961,2542
2020,109661,2439
2020,108569,632
2020,107557,2768
2020,105000,2313
2020,108433,2777
2020,109111,1326
2020,105682,1011
2020,108084,2850
2020,105367,761
2020,105000,1283
2020,105000,1723
2020,106200,1413
2020,110278,1443
2020,105000,1818
2020,108992,2035
2020,108119,1188
2020,105000,2943
2020,105000,2272
2020,105000,1338
2020,106495,1377
2020,110187,548
2020,105935,792
2020,109513,2151
2020,105000,1035
2020,105705,1518
2020,108301,810
2020,105000,582
2020,107347,2390
2020,112057,2728
2020,108216,2310
2020,105000,2592
2020,105000,2766
2020,105000,942
2020,106200,2862
2020,108371,2724
2020,105000,2775
2020,105000,2506
2020,108534,2195
2020,112764,766
2020,105918,1337
2020,105000,988
2020,108646,1201
2020,112576,1186
2020,106401,1495
2020,112817,856
2020,107072,1371
2020,105000,2473
2020,107393,2751
2020,108787,1051
2020,105000,822
2020,105000,725
2020,107164,2226
2020,105000,735
2020,110861,2479
2020,107933,2178
2020,105000,722
2020,106727,1243
2020,112156,962
2020,105000,2068
2020,105000,2205
2020,108534,1663
2020,108627,2904
2020,108368,2236
2020,105000,1546
2020,105000,1164
2020,105000,1856
2020,105000,1514
2020,105000,2632
2020,105000,1554
2020,112071,2264
2020,105720,2787
2020,111305,2413
2020,111154,783
2020,106353,862
2020,105000,1125
2020,109145,2962
2020,109494,895
2020,105000,1518
2020,105839,615
2020,105000,1066
2020,110379,730
2020,105000,1373
2020,105000,739
2020,105000,589
2020,105000,2779
2020,105000,956
2020,111673,2780
2020,105533,853
2020,111445,1504
2020,109554,1856
2020,110012,938
2020,105378,1898
2020,106233,844
2020,105000,1156
2020,111130,2677
2020,109465,1616
2020,105000,1912
2020,105000,2688
2020,111137,2380
2020,111210,1668
2020,105000,1731
2020,105000,2923
2020,106737,665
2020,110828,2073
2020,111221,1116
2020,111211,1002
2020,105092,1412
2020,106022,2626
2020,112569,1084
2020,105000,2458
2020,106159,895
2020,107318,2131
2020,108445,2380
2020,105307,901
2020,108520,1167
2020,110783,1017
2020,111022,1474
2020,105000,723
2020,109612,2567
2020,105636,753
2020,111593,2125
2020,105000,1380
2020,105288,2594
2020,105812,921
2020,105000,2099
2020,105481,2003
2020,105000,561
2020,106782,1632
2020,105000,2202
2020,105159,891
2020,111163,1575
2020,112703,1812
2020,111618,1097
2020,108446,2529
2020,105262,1885
2020,105000,2031
2020,105000,1659
2020,110949,1894
2020,110816,598
2020,106154,1905
2020,107787,1309
2020,112313,2884
2021,116196,545
2021,110000,2096
2021,110000,2084
2021,114436,933
2021,110972,919
2021,111639,2078
2021,110356,2604
2021,111380,1463
2021,110000,1476
2021,110000,1343
2021,114702,1967
2021,115151,1291
2021,110000,916
2021,110000,1347
2021,110000,2686
2021,112311,746
2021,110000,729
2021,117476,1234
2021,113446,1136
2021,117355,587
2021,110000,1889
2021,111479,2921
2021,111964,1237
2021,113075,1588
2021,110000,1693
2021,113447,2479
2021,110000,1571
2021,111496,1525
2021,114947,909
2021,112688,1212
2021,115763,2572
2021,110000,960
2021,116189,1940
2021,110000,2904
2021,116957,882
2021,110000,2332
2021,116575,1068
2021,110000,932
2021,113388,555
2021,115721,2815
2021,110000,2616
2021,110000,2251
2021,110000,2547
2021,110000,1401
2021,110000,2124
2021,113761,756
2021,110000,1171
2021,112242,989
2021,114257,2596
2021,113613,2182
2021,110000,815
2021,110000,2960
2021,110000,933
2021,117358,2475
2021,116831,2249
2021,110000,2610
2021,110000,2436
2021,113959,2662
2021,111450,2318
2021,116849,2072
2021,111520,2148
2021,110000,1143
2021,111821,1859
2021,110000,835
2021,110892,646
2021,113412,621
2021,110000,580
2021,110000,2922
2021,110000,1379
2021,110000,1003
2021,110515,2996
2021,114205,1944
2021,115243,1845
2021,110000,1689
2021,113167,2120
2021,112448,2480
2021,110000,2172
2021,110000,958
2021,110000,1712
2021,114635,537
2021,110000,963
2021,116202,1167
2021,110000,2078
2021,114524,616
2021,110000,2009
2021,112082,1905
2021,110000,1100
2021,110629,1999
2021,116326,713
2021,117278,2621
2021,113417,2608
2021,110000,1197
2021,110000,1742
2021,113963,2559
2021,112422,2579
2021,110000,1683
2021,113625,1500
2021,116291,736
2021,115921,1704
2021,110000,1981
2021,111731,1603
2021,112795,1146
2021,116332,972
2021,114057,611
2021,110000,2345
2021,112334,2154
2021,110000,882
2021,112952,516
2021,110000,992
2021,110000,2396
2021,110000,1727
2021,113098,2786
2021,116949,2285
2021,110289,756
2021,113102,1180
2021,112257,2391
2021,117848,1294
2021,110565,702
2021,111437,824
2021,114110,2791
2021,110000,826
2021,116395,1486
2021,113624,1260
2021,110000,1536
2021,115438,1406
2021,110000,2553
2021,114089,1903
2021,116824,1744
2021,110000,2620
2021,110000,2148
2021,110000,1569
2021,110000,773
2021,114182,2755
2021,116502,2452
2021,114118,2384
2021,116630,623
2021,110287,1852
2021,110000,2191
2021,114266,864
2021,110930,795
2021,110000,1546
2021,116991,2540
2021,110000,1411
2021,111617,1370
2021,110000,2231
2021,116630,1308
2021,110580,770
2021,112054,2043
2021,112706,1049
2021,112619,1637
2021,110000,1067
2021,110000,858
2021,110000,2173
2021,111997,2137
2021,110233,1857
2021,116256,2212
2021,113945,1862
2021,110755,1297
2021,111960,1784
2021,113779,1386
2021,110000,2258
2021,110588,1722
2021,110000,2758
2021,111851,786
2021,117126,2215
2021,112211,1242
2021,112865,2005
2021,117118,2607
2021,110000,1076
2021,117212,941
2021,116347,1410
2021,117494,1129
2021,115390,2745
2021,111811,704
2021,110000,2249
2021,112060,1067
2021,115190,1481
2021,110000,1304
2021,115276,2210
2021,110000,1381
2021,110000,2535
2021,113605,1473
2021,113236,884
2021,111349,1139
2021,110000,824
2021,115659,941
2021,110000,1303
2021,113210,2835
2021,110000,725
2021,112467,1587
2021,117024,1466
2021,111571,1059
2021,110000,1213
2021,112674,997
2021,113737,2607
2021,111468,1954
2021,110000,569
2021,110000,638
2021,110000,640
2021,117236,1525
2021,117518,2059
2021,110000,2241
2021,117153,2234
2021,111537,1125
2021,110000,2190
2021,113154,1497
2021,110000,590
2021,110000,2714
2021,112572,706
2021,114408,1588
2021,111747,2411
2021,110000,1015
2021,117006,1680
2021,110000,2292
2021,113276,2853
2021,112892,2401
2021,110000,2505
2021,110000,894
2021,117356,1597
2021,110000,686
2021,110000,2097
2021,110000,2091
2021,116059,1229
2021,110000,739
2021,110000,1740
2021,112338,2926
2021,115386,2653
2021,110000,2911
2021,110111,2795
2021,111752,2104
2021,110000,566
2021,111364,969
2021,110000,2224
2021,110000,2833
2021,110000,2131
2021,110497,2859
2021,116529,2856
2021,111238,1274
2021,110000,1636
2021,115040,2432
2021,110000,2511
2021,110000,631
2021,115458,1429
2021,113283,1428
2021,110000,2668
2021,110000,1720
2021,116501,2005
2021,114174,1133
2021,110000,1562
2021,110011,1684
2021,115725,788
2021,110000,2747
2021,117312,1986
2021,113347,1491
2021,116780,2144
2021,110000,1098
2021,110724,2591
2021,117306,643
2021,110000,832
2021,113032,1497
2021,114408,1919
2021,110000,554
2021,110000,1830
2021,110000,1946
2021,112394,1940
2021,110000,2872
2021,116586,2233
2021,114368,2194
2021,117926,579
2021,110000,1484
2021,110000,1364
2021,110000,2087
2021,111099,971
2021,110555,2621
2021,115923,2076
2021,117129,2002
2021,110000,1088
2021,110303,1910
2021,113118,2405
2021,111102,1063
2021,110490,966
2021,113564,2311
2021,110616,2404
2021,110000,1027
2021,110000,2208
2021,115748,2931
2021,115514,1595
2021,111354,1309
2021,113695,2044
2021,113070,2316
2021,116381,1492
2021,113894,1781
2021,110000,774
2021,110000,2273
2021,110000,2256
2021,114232,2873
2021,110000,666
2021,116182,1391
2021,113449,1207
2021,110000,2897
2021,117861,886
2021,114744,2634
2021,117710,2854
2021,110585,2373
2021,110492,1677
2021,113949,939
2021,110000,2811
2021,113134,1476
2021,114296,1712
2021,110670,588
2021,112715,584
2021,111567,2035
2021,117716,1971
2021,110000,1906
2021,111117,1741
2021,110000,1610
2021,112837,1298
2021,110000,2023
2021,110000,511
2021,115524,1332
2021,110000,1741
2021,110000,2172
2021,113498,1190
2021,110000,1027
2021,110000,1995
2021,110000,1392
2021,115153,886
2021,110176,1749
2021,110000,2277
2021,113971,907
2021,113720,2176
2021,110000,1397
2021,110000,1210
2021,116978,2182
2021,116874,1417
2021,110398,2750
2021,113400,916
2021,110000,915
2021,110000,1416
2021,114503,1525
2021,115491,2881
2021,116528,2998
2021,115139,622
2021,110000,2681
2021,110819,2142
2021,110000,1340
2021,110000,2085
2021,110000,2303
2021,116034,522
2021,112378,1065
2021,110000,2409
2021,110000,1464
2021,110000,2782
2021,115672,2372
2021,111784,1495
2021,110000,2294
2021,110000,1325
2021,111522,715
2021,110000,1156
2021,110053,1613
2021,117390,2487
2021,110000,810
2021,115095,1056
2021,112194,2804
2021,110851,2056
2021,111673,551
2021,110000,1687
2021,110000,963
2021,115667,2472
2021,114799,546
2021,116061,571
2021,110000,1950
2021,110000,1693
2021,110281,2348
2021,110027,2884
2021,110000,2522
2021,111654,2742
2021,110000,1511
2021,115234,1152
2021,111856,1798
2021,112367,506
2021,114470,1404
2021,110000,2528
2021,110000,1115
2021,110000,2373
2021,110517,1269
2021,116995,2789
2021,115397,2066
2021,114219,1985
2021,111310,1940
2021,110000,1265
2021,110000,883
2021,112371,2938
2021,110000,1187
2021,111378,1649
2021,110000,1861
2021,114365,2279
2021,116422,1694
2021,116542,2847
2021,110000,1488
2021,110000,2381
2021,115917,887
2021,110000,2788
2021,110000,2305
2021,112630,2533
2021,110000,2254
2021,114350,2964
2021,110816,2723
2021,110470,886
2021,111276,1994
2021,110739,688
2021,110000,1352
2021,116049,2824
2021,114573,2258
2021,111523,712
2021,110003,540
2021,113038,1645
2021,117873,2841
2021,111606,1099
2021,110000,2524
2021,110315,2530
2021,115566,2282
2021,110000,2351
2021,110000,951
2021,111130,1623
2021,112419,1940
2021,110000,1100
2021,110000,1171
2021,115214,1277
2021,110000,1331
2021,110000,2779
2021,110000,2360
2021,117332,2029
2021,117601,2575
2021,110000,2472
2021,113061,1574
2021,113609,2216
2021,110000,1783
2021,117046,1090
2021,110000,2486
2021,110000,1501
2021,112857,2731
2021,116620,1546
2021,113177,2676
2021,111082,2838
2021,111658,2355
2021,110000,1000
2021,113021,2733
2021,117361,978
2021,116826,2094
2021,110000,1012
2021,110000,2832
2021,116356,2148
2021,113879,756
2021,110000,1730
2021,114484,1211
2021,110495,1481
2021,117097,2236
2021,116267,641
2021,110000,1392
2021,112398,1891
2021,111743,2899
2021,110648,1044
2021,110171,2699
2021,112890,1969
2021,110000,1262
2021,115185,1123
2021,117168,1905
2021,115962,1155
2021,117564,1747
2021,115775,542
2021,110000,2811
2021,110000,1526
2021,110000,2160
2021,110000,1791
2021,110000,1095
2021,115563,1512
2021,112160,2724
2021,114383,2610
2021,110000,1457
2021,113501,2997
2021,114694,1060
2021,110000,744
2021,111763,2246
2021,117760,2515
2021,116559,1662
2021,110000,1799
2021,114005,2838
2021,110000,1576
2021,110000,1214
2021,117954,1447
2021,110904,1369
2021,114959,1570
2021,110360,593
2021,110000,1059
2021,110000,1965
2021,110000,2275
2021,110000,935
2021,110000,1351
2021,117467,704
2021,113257,2928
2021,117458,1599
2021,117282,576
2021,115713,1315
2021,110000,1267
2021,114582,2957
2021,114322,605
2021,110000,2635
2021,114026,2760
2021,113418,1830
2021,116707,1812
2021,117729,2321
2021,110000,560
2021,113919,2043
2021,116878,771
2021,116814,2793
2021,110000,1699
2021,115024,2306
2021,115932,1654
2021,113684,1625
2021,112435,809
2021,110000,1815
2021,114335,2245
2021,110065,1656
2021,111496,837
2021,111183,548
2021,110000,2010
2021,110000,1844
2021,110000,1230
2021,110000,1294
2021,110666,2148
2021,110000,632
2021,110000,2630
2021,113708,2604
2021,113714,875
2021,115109,2896
2021,110000,509
2021,110000,2389
2021,115121,2620
2021,110000,2316
2021,110235,2050
2021,115401,1349
2021,112746,1778
2021,116975,2033
2021,110000,2314
2021,112754,2241
2021,110000,1105
2021,110000,1986
2021,110185,1794
2021,110000,1245
2021,110000,1057
2021,115686,2611
2021,111559,1441
2021,115771,2796
2021,115680,1769
2021,110000,1439
2021,111065,2110
2021,111539,2704
2021,115950,2225
2021,110000,1484
2021,110676,2087
2021,115565,1836
2021,113060,2374
2021,110000,1161
2021,110210,532
2021,110000,2385
2021,114285,998
2021,110000,2177
2021,110000,727
2021,110000,1689
2021,110000,1662
2021,112768,798
2021,110000,2439
2021,114979,1288
2021,110000,1349
2021,114799,2725
2021,116940,1877
2021,113240,1677
2021,110408,2449
2021,110000,1377
2021,112406,2530
2021,115372,1638
2021,116238,2992
2021,110000,2146
2021,110285,2403
2021,114589,1882
2021,112645,644
2021,117018,2822
2021,117766,1702
2021,114023,2361
2021,115889,2354
2021,110000,2366
2021,110000,1598
2021,113273,2077
2021,113278,2694
2021,111368,1848
2021,115255,2600
2021,110000,2217
2021,112525,1021
2021,110000,1416
2021,112777,1216
2021,116931,2862
2021,115589,2436
2021,110000,1059
2021,115920,1468
2021,110000,2903
2021,110956,1577
2021,110000,1389
2021,110000,1292
2021,110000,2812
2021,112959,1481
2021,110000,1301
2021,110000,542
2021,111636,2109
2021,110000,2277
2021,113089,849
2021,115367,2067
2021,114774,2548
2021,110000,2280
2021,110000,1083
2021,115789,931
2021,110000,2432
2021,110000,1651
2021,114179,770
2021,111881,2234
2021,110000,2313
2021,111030,1342
2021,110000,2817
2021,111297,895
2021,110000,949
2021,112314,1854
2021,110000,2486
2021,112743,1808
2021,113540,1797
2021,117469,2567
2021,110000,2786
2021,110000,1793
2021,110000,2685
2021,112206,2965
2021,112170,685
2021,111207,1733
2021,117316,1937
2021,110000,752
2021,111240,518
2021,110000,1659
2021,110322,722
2021,116232,502
2021,115260,1759
2021,112718,1353
2021,111878,1988
2021,110000,2349
2021,110000,881
2021,110000,2390
2021,110000,1655
2021,110000,1030
2021,115362,2706
2021,113638,2061
2021,110000,1180
2021,116554,2570
2021,115910,1570
2021,110000,1228
2021,110000,2229
2021,117568,2691
2021,112210,1167
2021,112653,2112
2021,113787,1180
2021,110000,1472
2021,115942,2632
2021,110000,2963
2021,117161,1326
2021,110000,796
2021,117413,1753
2021,117779,2925
2021,116772,2968
2021,110000,2652
2021,110000,2228
2021,113772,2524
2021,110000,829
2021,117193,2986
2021,110000,1067
2021,110000,2006
2021,110000,1629
2021,110000,575
2021,110000,1068
2021,115324,1509
2021,110000,1338
2021,110000,2107
2021,110000,529
2021,113880,2906
2021,110000,2442
2021,110000,2633
2021,116652,1757
2021,114197,2860
2021,110820,864
2021,110000,777
2021,116609,2300
2021,112397,2362
2021,110000,1404
2021,110000,1197
2021,114799,2678
2021,110000,2355
2021,110000,850
2021,111799,679
2021,114472,2003
2021,110000,1686
2021,113450,2306
2021,114139,1273
2021,110000,2322
2021,110000,2051
2021,114079,1745
2021,113399,2765
2021,116574,1554
2021,115986,1658
2021,110000,604
2021,113001,752
2021,110000,794
2021,115394,1681
2021,110000,1048
2021,116353,2277
2021,117093,798
2021,113186,2248
2021,110000,2343
2021,116437,600
2021,110336,2879
2021,110000,2274
2021,110000,2940
2021,110728,1373
2021,117916,2928
2021,116462,591
2021,113677,946
2021,113391,608
2021,117658,816
2021,110000,2335
2021,111996,2443
2021,114663,1958
2021,117535,941
2021,110000,1009
2021,112225,1799
2021,116565,864
2021,115270,1606
2021,114713,1286
2021,110000,648
2021,113175,2254
2021,117040,2669
2021,116534,1803
2021,110785,1679
2021,114609,2923
2021,110000,581
2021,112759,991
2021,117067,2903
2021,112532,2525
2021,116125,1574
2021,113740,1424
2021,110000,2096
2021,110000,622
2021,110000,1207
2021,110000,2877
2021,110000,1490
2021,111575,2870
2021,110000,2540
2021,117446,2980
2021,110000,1209
2021,115464,2658
2021,110192,1293
2021,110000,1796
2021,115750,1599
2021,110000,2846
2021,110000,512
2021,115188,1748
2021,110000,911
2021,110000,1234
2021,117210,617
2021,110000,981
2021,111058,691
2021,112131,606
2021,116483,881
2021,116079,1282
2021,110000,2937
2021,114436,743
2021,116652,967
2021,111697,1365
2021,116910,2061
2021,114257,1733
2021,117963,1103
2021,110000,2160
2021,110000,1596
2021,110000,2515
2021,110000,2158
2021,115776,2233
2021,110000,2113
2021,114344,1359
2021,111985,2379
2021,116689,1776
2021,110000,852
2021,110000,2365
2021,114909,2103
2021,110000,1473
2021,113828,2015
2021,113505,2531
2021,116589,728
2021,110000,2098
2021,114793,767
2021,114017,1928
2021,110000,2316
2021,114217,1534
2021,110000,1843
2021,117949,625
2021,110000,2853
2021,115643,901
2021,110000,2225
2021,114583,1875
2021,110000,1188
2021,111720,1780
2021,117224,1732
2021,116472,780
2021,111906,942
2021,111016,2363
2021,117915,1336
2021,110000,888
2021,117392,1116
2021,112938,646
2021,110000,1612
2021,111966,2225
2021,114546,2911
2021,110335,1888
2021,110077,2166
2021,110611,1898
2021,115028,2456
2021,113089,828
2021,110000,2669
2021,115688,540
2021,115775,1690
2021,115750,2556
2021,110577,512
2021,110000,1423
2021,110000,2342
2021,111683,1732
2021,110000,1714
2021,117263,1152
2021,110000,2203
2021,110000,1120
2021,110000,2462
2021,110000,2145
2021,110000,2743
2021,115944,916
2021,113014,1163
2021,114945,2278
2021,117402,1879
2021,110000,647
2021,110000,2545
2021,110956,1020
2021,110000,1129
2021,110000,2826
2021,110073,2691
2021,114697,1715
2021,114318,2195
2021,113488,2407
2021,116241,1218
2021,115417,1280
2021,117546,1519
2021,110000,1903
2021,110000,1926
2021,116801,1163
2021,110000,2272
2021,110988,510
2021,110000,2893
2021,112169,2734
2021,111014,2958
2021,115694,1084
2021,117191,1575
2021,110000,1874
2021,117563,1951
2021,115737,2289
2021,113867,1242
2021,110000,1576
2021,110147,2276
2021,110000,2981
2021,110000,703
2021,110000,1538
2021,111199,1235
2021,110000,2354
2021,110231,2931
2021,112965,513
2021,110000,1074
2021,110000,756
2021,110000,2221
2021,110000,1357
2021,114807,1695
2021,110000,963
2021,110000,769
2021,110000,1744
2021,116588,1706
2021,110000,571
2021,116797,1806
2021,110000,1923
2021,110000,2902
2021,110000,823
2021,110491,1844
2021,110795,2621
2021,115307,2640
2021,115531,861
2021,115931,872
2021,117468,1909
2021,112633,788
2021,110000,1409
2021,112848,1487
2021,110009,996
2021,114749,2250
2022,115000,772
2022,115000,1677
2022,115000,1772
2022,117979,778
2022,115000,1315
2022,115000,775
2022,115000,1504
2022,118793,1422
2022,115000,1141
2022,117503,915
2022,115000,1271
2022,115362,2166
2022,115192,1764
2022,116622,1759
2022,116093,1513
2022,116704,1723
2022,115000,2025
2022,116657,2173
2022,115875,991
2022,115000,2768
2022,115000,1757
2022,117226,1004
2022,118032,627
2022,115218,1618
2022,115000,2397
2022,121110,696
2022,116073,2768
2022,115000,1494
2022,120195,2695
2022,115000,2638
2022,115000,2958
2022,121560,507
2022,120450,819
2022,117396,1917
2022,121857,2816
2022,117823,2174
2022,115507,2198
2022,115000,1961
2022,115000,1787
2022,115510,1052
2022,118461,1160
2022,117926,1215
2022,115131,2741
2022,121652,1958
2022,121600,1354
2022,118697,2759
2022,115000,1164
2022,120271,2608
2022,115000,1469
2022,121434,728
2022,118553,1884
2022,115000,2228
2022,119648,1979
2022,115000,2025
2022,115000,1260
2022,119873,1094
2022,119244,2092
2022,117281,1555
2022,115000,2354
2022,115016,2548
2022,116533,1958
2022,115000,1558
2022,115000,2361
2022,115000,1719
2022,120321,632
2022,115560,585
2022,115000,1999
2022,117339,2330
2022,121494,1703
2022,115000,674
2022,115000,2674
2022,119485,2475
2022,120114,1077
2022,115000,1659
2022,118511,2576
2022,115000,1106
2022,119644,561
2022,119747,807
2022,116713,2709
2022,115000,560
2022,121224,2672
2022,117141,1979
2022,118652,2430
2022,119078,2790
2022,121725,2013
2022,115000,972
2022,119307,1458
2022,115000,2338
2022,115000,1032
2022,115000,581
2022,117265,1378
2022,116379,2045
2022,120116,511
2022,119118,1786
2022,115000,948
2022,116792,1261
2022,120473,525
2022,119247,2306
2022,117456,2068
2022,115000,993
2022,115000,1961
2022,115000,2787
2022,115000,796
2022,119244,1415
2022,115000,580
2022,115000,2583
2022,122061,1590
2022,116041,2190
2022,122673,1256
2022,122349,967
2022,122802,1665
2022,122717,2903
2022,115000,1994
2022,115000,2409
2022,121954,2144
2022,115000,2114
2022,115419,1401
2022,115000,1172
2022,120550,938
2022,115000,626
2022,119608,2752
2022,115000,2576
2022,117925,944
2022,115000,1465
2022,118363,963
2022,116719,1519
2022,122318,2698
2022,122334,915
2022,122417,2943
2022,120591,802
2022,115073,2298
2022,118012,734
2022,115000,2686
2022,118249,694
2022,115000,2050
2022,115000,2292
2022,115000,1146
2022,115000,2548
2022,118874,1060
2022,115000,1874
2022,120200,1619
2022,117329,912
2022,121334,1037
2022,115000,2378
2022,119669,2976
2022,115000,734
2022,117734,2896
2022,115000,2279
2022,115000,2393
2022,119730,2004
2022,115000,2362
2022,115000,1212
2022,116269,2909
2022,115317,2813
2022,115000,996
2022,120427,2059
2022,116841,1255
2022,121049,1946
2022,120955,1335
2022,115000,2163
2022,119699,2128
2022,122737,2335
2022,120762,632
2022,120086,554
2022,117129,1009
2022,115000,2256
2022,118788,1169
2022,115000,2189
2022,115000,1816
2022,115000,1233
2022,115677,2193
2022,115000,758
2022,122565,1645
2022,121956,798
2022,117866,1060
2022,115000,2412
2022,115000,2364
2022,115000,2957
2022,115000,1412
2022,115000,2007
2022,115000,1261
2022,118733,1963
2022,119479,2271
2022,119825,657
2022,115000,671
2022,115000,993
2022,119544,1469
2022,117282,1834
2022,115000,1926
2022,119490,2192
2022,115000,2293
2022,116986,689
2022,116862,1158
2022,122159,866
2022,115000,1049
2022,120450,1142
2022,116870,2393
2022,122839,754
2022,118159,707
2022,115000,2997
2022,116170,594
2022,115000,2383
2022,120111,977
2022,118113,1165
2022,116825,2596
2022,120652,1330
2022,122454,1261
2022,117867,1745
2022,115000,2138
2022,117968,553
2022,118146,1926
2022,122516,2896
2022,117776,942
2022,118558,1079
2022,118719,781
2022,115000,2907
2022,121910,1322
2022,121801,2169
2022,115000,1140
2022,115000,1531
2022,115191,2516
2022,120345,1062
2022,116875,840
2022,120100,971
2022,121204,2210
2022,117856,2796
2022,115401,734
2022,122420,1606
2022,115000,2722
2022,121675,2116
2022,120912,1749
2022,115738,518
2022,115984,953
2022,115000,2738
2022,122305,2414
2022,119969,1963
2022,122404,1710
2022,118989,1890
2022,115000,1612
2022,121980,2734
2022,116694,2469
2022,115000,2679
2022,115000,1616
2022,119903,1371
2022,115000,1899
2022,120661,1190
2022,122161,2365
2022,115000,1557
2022,116789,2455
2022,120797,1081
2022,115000,2718
2022,115000,1889
2022,121479,1283
2022,115000,680
2022,115000,1134
2022,115544,2408
2022,115000,1917
2022,116985,1323
2022,115000,1971
2022,115000,2036
2022,115000,818
2022,116213,2764
2022,120189,1557
2022,115000,2394
2022,115000,2813
2022,115000,1223
2022,119867,2200
2022,119314,912
2022,115000,2500
2022,119493,1775
2022,115682,2339
2022,115782,1223
2022,115000,2829
2022,115000,1635
2022,119137,1250
2022,115000,767
2022,120892,2845
2022,116376,1840
2022,119609,1069
2022,115000,1932
2022,115000,900
2022,115000,1901
2022,119736,1889
2022,115000,1240
2022,115000,1791
2022,119089,1131
2022,117064,1028
2022,118417,2480
2022,115000,2669
2022,115153,2557
2022,115000,1839
2022,115000,1796
2022,120871,1829
2022,117610,1733
2022,121077,1869
2022,120998,2481
2022,118895,2448
2022,115000,2627
2022,115522,1401
2022,115000,1390
2022,115000,2070
2022,115000,2324
2022,115000,2565
2022,115579,1688
2022,115000,2048
2022,116794,701
2022,115000,2253
2022,116749,1636
2022,115000,2865
2022,115000,1145
2022,115000,1257
2022,115694,2441
2022,115000,707
2022,116865,1744
2022,115643,1785
2022,118524,909
2022,121560,2878
2022,115249,2891
2022,115000,1270
2022,115000,2343
2022,115000,1591
2022,119621,573
2022,115000,753
2022,122426,1319
2022,119718,1485
2022,122089,831
2022,115000,1921
2022,115000,1335
2022,120894,2191
2022,119019,954
2022,122638,2429
2022,115000,1638
2022,118490,2160
2022,115839,812
2022,120057,1859
2022,122208,1618
2022,115791,1877
2022,120303,2325
2022,115000,1428
2022,118961,1293
2022,115000,2101
2022,115000,2160
2022,120405,818
2022,115000,1610
2022,117399,2076
2022,117961,1197
2022,119756,573
2022,119410,1346
2022,115000,1282
2022,119549,2589
2022,122031,1616
2022,115000,2250
2022,117669,2149
2022,122177,791
2022,115000,1468
